time_stamp;alpha;title
2010-09-16;-0.004353321721521475;-Noreco announces gas find in PL 435 in Norwegian Sea Nuclear compromise to burden RWE 's EBITDA by EUR 700m per year - report Noreco announces gas discovery on Zidane prospect in Norwegian Sea
2010-09-17;-0.015107118731878089;Italy 's Edison says gas found in RWE-operated field in Norwegian Sea RWE, BYD Join Hands for Expansion in Europe EV Market RWE to cut 2011 guidance - report
2010-09-20;-0.01200091781851187;Innergex , RWE , Theolia join NASDAQ OMX Clean Edge Global Wind Energy Index
2010-09-21;0.00725283957741274;RWE issues EUR 1.75bn hybrid bond Canadian Innergex , RWE , Theolia added to NASDAQ OMX Clean Edge Global Wind Energy Index
2010-09-22;-0.0007186183012541925;RWE plans to invest USD 1.6bn in Czech Republic over five years - report
2010-09-23;-0.005490509211475203;RWE to intensify savings measures - report
2010-09-24;-0.015617970446382579;RWE to intensify savings measures - report
2010-09-27;0.0009024327844913138;RWE to intensify savings measures - report
2010-09-28;-0.0013443771497221313;RWE to intensify savings measures - report
2010-09-29;-0.0013330497089247828;
2010-09-30;-0.002352454464554121;DGAP-CMS: RWE AG : Release of a capital market information RWE AG LNG Export and Import Markets, 2000 to 2015- Profile and Analysis and Forecasts of Terminal wise Capacity and Associated Contracts
2010-10-01;0.001935843654097713;- RWE Dea signs agreements for processing of Breagh field gas production at the Teesside Gas Processing Plant as from mid-2012 RWE Innogy to build 18.7-MW biomass plant in Sicily
2010-10-04;0.004298972800518275;RWE Innogy expands venture capital operations DGAP-CMS: RWE AG : Release according to Article 30e of the WpHG [the German
2010-10-05;-0.013421199538357076;"HSBC cuts RWE share target to EUR 46, affirms ""underweight"" rating RWE Innogy expands venture capital operations"
2010-10-06;-0.011439240234575987;"Kepler axes RWE share target to EUR 45, affirms ""reduce"" RWE plans to sell majority in Amprion unit - report RWE to sell 75% of high-voltage grid - report"
2010-10-07;0.004201888577484603;"Kepler axes RWE share target to EUR 45, affirms ""reduce"" RWE plans to sell majority in Amprion unit - report RWE to sell 75% of high-voltage grid - report"
2010-10-08;-0.011006164242048921;"Kepler axes RWE share target to EUR 45, affirms ""reduce"" RWE plans to sell majority in Amprion unit - report RWE to sell 75% of high-voltage grid - report"
2010-10-11;0.0007409099349420245;"Kepler axes RWE share target to EUR 45, affirms ""reduce"" RWE plans to sell majority in Amprion unit - report RWE to sell 75% of high-voltage grid - report"
2010-10-12;-0.019908230209851663;
2010-10-13;-0.007895203175901866;
2010-10-14;0.0049645607709214445;"WIPO ASSIGNS PATENT TO RWE , DIEFENBACH, INGO FOR ""CHARGING POST FOR ELECTRIC VEHICLES"" ( GERMAN INVENTOR) Citigroup cuts RWE to ""sell"" rating, share target to EUR 43 WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE LOCKING DEVICE AND METHOD FOR LOCKING A CABLE"" ( GERMAN INVENTORS)"
2010-10-15;0.0075387010158376455;"WIPO ASSIGNS PATENT TO RWE , DIEFENBACH, INGO FOR ""CHARGING POST FOR ELECTRIC VEHICLES"" ( GERMAN INVENTOR) Citigroup cuts RWE to ""sell"" rating, share target to EUR 43 WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE LOCKING DEVICE AND METHOD FOR LOCKING A CABLE"" ( GERMAN INVENTORS)"
2010-10-18;0.010038980723097612;"WIPO ASSIGNS PATENT TO RWE , DIEFENBACH, INGO FOR ""CHARGING POST FOR ELECTRIC VEHICLES"" ( GERMAN INVENTOR) Citigroup cuts RWE to ""sell"" rating, share target to EUR 43 WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE LOCKING DEVICE AND METHOD FOR LOCKING A CABLE"" ( GERMAN INVENTORS)"
2010-10-19;0.0006111524040384175;"WIPO ASSIGNS PATENT TO RWE , DIEFENBACH, INGO FOR ""CHARGING POST FOR ELECTRIC VEHICLES"" ( GERMAN INVENTOR) Citigroup cuts RWE to ""sell"" rating, share target to EUR 43 WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE LOCKING DEVICE AND METHOD FOR LOCKING A CABLE"" ( GERMAN INVENTORS)"
2010-10-20;-0.005203121929524102;
2010-10-21;-0.01018380184067702;
2010-10-22;-0.0008062809368323265;
2010-10-25;0.00031242993348490344;
2010-10-26;0.003439243309540707;
2010-10-27;0.013649811404087497;
2010-10-28;0.002511398399551723;
2010-10-29;0.005689284952852702;
2010-11-01;-0.006750581629107355;
2010-11-02;-0.0014308866670096343;"Macquarie retains RWE at ""neutral"", target at EUR 64 RWE aims to avoid nuclear tax at Biblis plant - report"
2010-11-03;-0.004043332550040191;German govt says RWE 's early change of nuclear elements exceptional
2010-11-04;-0.00757594634183123;RWE Cancels Hungarian Coal-Fired Project, an Industrial Info News Alert RWE shows interest in 2,400 MW HPP construction in Serbia - report
2010-11-05;-0.007944306946122026;RWE Cancels Hungarian Coal-Fired Project, an Industrial Info News Alert RWE shows interest in 2,400 MW HPP construction in Serbia - report
2010-11-08;-0.010616530635787935;RWE to invest EUR 30m in gas-fired plant in Lingen RWE drops EUR 700m HPP project in Macedonia - report
2010-11-09;-0.011834683384978284;RWE to invest EUR 30m in gas-fired plant in Lingen RWE drops EUR 700m HPP project in Macedonia - report
2010-11-10;0.02579687082527915;RWE to invest EUR 30m in gas-fired plant in Lingen RWE drops EUR 700m HPP project in Macedonia - report
2010-11-11;-0.020435232956029115;RWE commences production from Gjoa field in Norway RWE reccurent net profit rises 11% Y/Y in 9-mo 2010 RWE rejects report on 2,000 job cuts in course of restructuring
2010-11-12;-0.010260159247979406;Cheuvreux cuts RWE share target to EUR 66
2010-11-15;-0.006210455172343199;- RWE remains on course for success in 2010
2010-11-16;0.008194153003252325;- RWE remains on course for success in 2010
2010-11-17;0.00024293934636521186;- RWE remains on course for success in 2010
2010-11-18;-0.012593047354386488;- RWE remains on course for success in 2010
2010-11-19;-0.0034743261269083447;RWE may convert Tilbury coal-fired plant to run on biomass - report
2010-11-22;-0.0032843134532414275;RWE controlling head to become Infineon CFO - report
2010-11-23;0.0037063559313930128;"German RWE, RAG plan development of combined plant Commerzbank lowers RWE share target to EUR 48, retains ""reduce"""
2010-11-24;-0.020223319516457394;RWE Innogy to market Quietrevolution wind turbines in Germany
2010-11-25;-9.115731182562925e-05;RWE Innogy to market Quietrevolution wind turbines in Germany
2010-11-26;-0.00021669858304074197;-Significant gas discovery for RWE Dea in Egypt
2010-11-29;0.00644473258073619;RWE Dea makes deep gas discovery with BP in Egypt - RWE Dea Deutsch Breagh Development - RWE Dea awards pipelay contract to Allseas
2010-11-30;0.0019349488326221298;RWE secures EUR 4bn syndicated credit line
2010-12-01;-0.014533707671358531;RWE hybrid wins Moody's investment mark - RWE hybrid wins Moody's investment mark - Lundin Petroleum finds oil in Norwegian Sea Swedish Lundin Petroleum strikes oil in Apollo prospect in Norwegian Sea
2010-12-02;-0.015419758481474588;RWE hybrid wins Moody's investment mark - RWE hybrid wins Moody's investment mark - Lundin Petroleum finds oil in Norwegian Sea Swedish Lundin Petroleum strikes oil in Apollo prospect in Norwegian Sea
2010-12-03;0.0010115236916119485;RWE Innogy launches construction of biomass CHP plant in Scotland
2010-12-06;-0.009730500054330182;RWE disposes of gas transmission network Thyssengas RWE Innogy launches construction of biomass CHP plant in Scotland RWE sells supra-regional gas transmission network to Macquarie
2010-12-07;-0.006500384119883407;RWE Dea announces oil discovery offshore Norway
2010-12-08;0.006209867513663259;RWE to build new lignite-fired plant in North Rhine-Westphalia - RWE Dea Norge - Oil discovery offshore Norway near the Gjoa Field
2010-12-09;0.020724346002937377;- RWE Dea - Mittelplate derrick with new coat
2010-12-10;-0.0031784695652010697;At Odds With ETS III: RWE Considers Building Up New Lignite-to-Power Capacity
2010-12-13;0.003745622998341691;RWE chief strategist projects stable energy prices in 2011 - report
2010-12-14;0.007088625855630859;RWE chief strategist projects stable energy prices in 2011 - report
2010-12-15;-0.011985708011909235;Trade unions call for warning strike at RWE
2010-12-16;0.0035967756435857368;Goldman Sachs lowers RWE target to EUR 45
2010-12-17;-0.005954787320872068;"WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS)"
2010-12-20;0.006881444162086137;"WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS)"
2010-12-21;-0.008023874413777943;"WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING STATION BASE FOR ELECTRICAL CHARGING STATIONS"" ( GERMAN INVENTORS)"
2010-12-22;0.00714010769852047;RWE launches second wind farm in Italy
2010-12-23;0.00034778701677717905;RWE launches second wind farm in Italy
2010-12-27;0.008485910972082067;RWE launches second wind farm in Italy
2010-12-28;0.00621504184245536;"WIPO ASSIGNS PATENT TO RWE FOR ""METHOD AND APPARATUS FOR COMMUNICATING BETWEEN AN ELECTRIC VEHICLE AND A CHARGING STATION"" ( GERMAN INVENTORS)"
2010-12-29;-0.0003549952072865459;RWE Dea to expand activities in Libya
2010-12-30;0.007496633021318644;Berlin to launch talks with RWE on BWB's stake buy in January Berlin to start talks with RWE on BWB acquisition - report
2011-01-03;0.0034268763585543205;RWE 's new unit RWE Deutschland AG starts operations RWE signs EPSA IV for field development in Libya
2011-01-04;0.00952359996092289;RWE to strengthen cooperation with Vodafone
2011-01-05;0.01581032012003103;RWE Innogy signs port logistics, ship management partnerships
2011-01-06;-0.005585199877288893;"WIPO ASSIGNS PATENT TO RWE FOR ""SECURE BILLING OF ENERGY OBTAINED VIA A CHARGING STATION"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE PLUG FOR ELECTRIC VEHICLES"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""DETERMINATION OF AMOUNTS OF ENERGY DRAWN"" ( GERMAN INVENTORS) RWE Innogy moves ahead with offshore wind plans WIPO ASSIGNS PATENT TO RWE FOR ""DEVICE AND METHOD FOR METERING THE ENERGY QUANTITY IN THE CHARGING STATION FOR AN ELECTRIC VEHICLE"" ( GERMAN INVENTORS)"
2011-01-07;-0.0064690599132744;"WIPO ASSIGNS PATENT TO RWE FOR ""SECURE BILLING OF ENERGY OBTAINED VIA A CHARGING STATION"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE PLUG FOR ELECTRIC VEHICLES"" ( GERMAN INVENTORS) WIPO ASSIGNS PATENT TO RWE FOR ""DETERMINATION OF AMOUNTS OF ENERGY DRAWN"" ( GERMAN INVENTORS) RWE Innogy moves ahead with offshore wind plans WIPO ASSIGNS PATENT TO RWE FOR ""DEVICE AND METHOD FOR METERING THE ENERGY QUANTITY IN THE CHARGING STATION FOR AN ELECTRIC VEHICLE"" ( GERMAN INVENTORS)"
2011-01-10;0.0011428196078644426;Gamesa to sell 32- MW wind facility in Poland to RWE Innogy, HSE Regenerativ
2011-01-11;-0.006915885174521463;Gamesa to sell 32- MW wind facility in Poland to RWE Innogy, HSE Regenerativ
2011-01-12;0.005013171757477508;Gamesa to sell 32- MW wind facility in Poland to RWE Innogy, HSE Regenerativ
2011-01-13;0.021941298976323242;Gamesa to sell 32- MW wind facility in Poland to RWE Innogy, HSE Regenerativ
2011-01-14;0.007600947724942131;Gamesa to sell 32- MW wind facility in Poland to RWE Innogy, HSE Regenerativ
2011-01-17;-0.002763569398318122;
2011-01-18;-0.004341616113315183;DGAP-CMS: RWE AG : Release according to Article 30e of the WpHG [the German
2011-01-19;0.0012418258455455522;- RWE Dea AG - Public hearing regarding Mittelplate scour protection
2011-01-20;0.03714045418167666;RWE CEO to leave supervisory board of Volkswagen - report
2011-01-21;0.005461099127852087;RWE, GDZ Suez, Iberdrola abandon Romanian nuclear power project
2011-01-24;-0.007269542707174281;Almost 5,000 RWE workers go on strike over pay
2011-01-25;-0.024124169765727288;RWE Innogy awards foundation contract for Gwynt y Mor offshore wind farm RWEPY Inactive, OTC Deletion Eff. 01/26/2011 RWE , unions resume collective talks on Tuesday RWE doubts Germany 's energy concept - report
2011-01-26;-0.01973765351640111;RWE Dea announces gas discovery in Egypt RWE doubts offshore wind goals in Germany 's energy concept - report
2011-01-27;-0.002449811220961884;RWE Dea announces gas discovery in Egypt RWE doubts offshore wind goals in Germany 's energy concept - report
2011-01-28;-0.003736126752499569;-Gas discovery for RWE Dea in North El Amriya concession RWE Dea discovers gas in North El Amriya concession
2011-01-31;0.005657432842837373;RWE Dea's German employees fly out of Egypt - report
2011-02-01;0.002118455703662203;RWE Dea's German employees fly out of Egypt - report
2011-02-02;0.0015724266136616372;RWE Dea's German employees fly out of Egypt - report
2011-02-03;-0.001764501411586572;RWE Dea's German employees fly out of Egypt - report
2011-02-04;-0.006481428692665769;"WIPO ASSIGNS PATENT TO RWE FOR ""DEVICE AND METHOD FOR PROVIDING ELECTRICAL ENERGY AT A LOAD CIRCUIT"" ( GERMAN INVENTORS)"
2011-02-07;-0.010605736267878196;"WIPO ASSIGNS PATENT TO RWE FOR ""CHARGING CABLE CONNECTOR FOR CONNECTING AN ELECTRIC VEHICLE TO A CHARGING STATION"" ( GERMAN INVENTORS)"
2011-02-08;-0.00992092419983015;RWE [ DAX index] drops on high volatility SAP , RWE Vertrieb agree on future cooperation
2011-02-09;0.002195461008946964;RWE [ DAX index] rises in strong trading with rising open interest, continues strong monthly trend
2011-02-10;0.0018439377295838;RWE [ DAX index] rises in strong trading with rising open interest, continues strong monthly trend
2011-02-11;-0.004576759850889012;RWE [ DAX index] strengthens above Moving Average Price (MAP)
2011-02-14;-0.008120804712214547;RWE [ DAX index] falls in weak trading with rising open interest, weekly trend remains weak Munich hosts working meeting between CEO of Gazprom and CEO of RWE AG .
2011-02-15;-0.009313010088065177;RWE [ DAX index] falls in weak trading with rising open interest, weekly trend remains weak Munich hosts working meeting between CEO of Gazprom and CEO of RWE AG .
2011-02-16;-0.017175170460851152;RWE [ DAX index] drops to one-month low, for a 3-day fall of 2.7% on firm volume
2011-02-17;0.006741345385489872;"RWE [ DAX index] strengthens 0.3% on average volume, ending a three-day streak of losses Merrill Lynch boosts RWE to EUR 47, keeps ""underperform"""
2011-02-18;0.0018919938076975562;RWE [ DAX index] rises 0.7% on high volume rising for a second consecutive day, a two day rise of 1.0% RWE brings electric vehicle charging station in Switzerland into operation
2011-02-21;0.008519146429894153;"RWE [ DAX index] weakens below Moving Average Price (MAP); 50-day MAP trails 200-day MAP"
2011-02-22;0.0006638400655423204;RWE to sell assets worth EUR 8bn in order to cut debt - report
2011-02-23;0.007063632754967575;RWE said to be planning EUR8bn asset sale
2011-02-24;-0.03849964808074002;"RWE [ DAX index] drops to two-month low, for a 2-day fall of 5.9% on high volume RWE confirms plans to sell EUR8bn assets RWE boosts 2010 profit, sees 2011 profit drop on nuclear tax Barclays affirms ""underweight"" on RWE"
2011-02-25;-0.010374902727509294;"RWE [ DAX index] dips 0.3% on high volume falling for a third consecutive day, a three day fall of 6.2% WIPO ASSIGNS PATENT TO RWE FOR ""METHOD AND DEVICE FOR IDENTIFYING AN ELECTRIC VEHICLE IN RELATION TO A BILLING SYSTEM"" ( GERMAN INVENTORS)"
2011-02-28;-0.01694072750725839;"RWE annual net income decreases, provides outlook for 2011 Cheuvreux sticks to ""outperform"" rating on RWE RWE [ DAX index] falls in weak trading with rising open interest, weekly and monthly trend remains weak RWE completes sale of Thyssengas gas grid RWE completes sale of gas transmission network Thyssengas"
2011-03-01;-0.013120780060555948;Month to February 28: Rwe trails 78.3% of stocks, price 4.0% below volume weighted price Deal snapshot: RWE COMPLETES SALE OF THYSSENGAS GAS GRID Month to February 28: RWE trails 83.1% of stocks, price 4.2% below volume weighted price
2011-03-02;0.004711252564801871;RWE [ DAX index] dips 0.5% on high volume falling for a sixth consecutive day, a six day fall of 8.6%
2011-03-03;-0.0018588703125166361;RWE [ DAX index] closes at 6.1% below VWP but at merely 1.0% premium to 52-week low
2011-03-04;0.00018669632590739837;RWE [ DAX index] drops to five-month low RWE Dea announces successful drilling in Breagh field Publication No. AU2010202597 Published on Feb. 17, Assigned to RWE Power for Steam Turbine Power Plant Operation Method and Steam Generation Device
2011-03-07;-0.0045465607025056975;RWE [ DAX index] hits year-low 1st time in three months
2011-03-08;0.00693704638247139;RWE [ DAX index] hits year-low 1st time in three months
2011-03-09;-0.003351958211156969;"RWE Dea receives DECC approval for Clipper South gas field development plan RWE [ DAX index] weakens below Moving Average Price (MAP); 50-day MAP trails 200-day MAP"
2011-03-10;0.012516711513751666;RWE [ DAX index] rises in strong trading with rising open interest
2011-03-11;0.016432932130956868;Enabling technology for low-polluting electricity generation from coal Successful cooperation for CO2 scrubbing of RWE Power, BASF and Linde to be continued Federal Economics and Technology Ministry to support project with some â ¬ 4 million RWE [ DAX index] rises 0.5% on high volume rising for a second consecutive day, a two day rise of 0.9%
2011-03-14;-0.04596847405055371;RWE , E.on are ready to help Japan with nuclear plant damage assessement RWE [ DAX index] hits year-low 3rd time in three months
2011-03-15;-0.008413429961600993;RWE [ DAX index] hits year-low 4th time in one month German RWE to check nuclear plant safety - report RWE to shut down Biblis A power unit for safety examination
2011-03-16;0.005175163325341625;RWE currently unable to estimate losses in sales due to power units' shutdown - report
2011-03-17;0.005861330141367915;RWE [ DAX index] rises in strong trading with rising open interest RWE floats first offshore installation ships
2011-03-18;-0.010085326341957135;RWE floats first offshore installation ships RWE launches first offshore installation vessel RWE [ DAX index] falls in four out of last five days, for a 5-day fall of 4.7% - RWE 's first own offshore installation vessel launched
2011-03-21;-0.00762755564427664;RWE shuts down Biblis A reactor - RWE brings energy efficiency to homes RWE [ DAX index] closes at 6.4% below VWP but at merely 3.7% premium to 52-week low
2011-03-22;0.0024392387692220296;- RWE Dea musical scholarship awarded, In Grieg's footsteps
2011-03-23;-0.0023178170835502776;RWE [ DAX index] rises on high volatility and expanding price range
2011-03-24;-0.008157484639050416;RWE [ DAX index] rises in strong trading with rising open interest
2011-03-25;0.001419042352790889;RWE [ DAX index] rises 0.7% on high volume rising for a third consecutive day, a three day rise of 2.2%
2011-03-28;0.005257943902468476;Marine Current Turbines, RWE seek permission for 10- MW UK tidal power plant RWE [ DAX index] strengthens 0.04%, rising for a fourth consecutive day, a 4-day rise of 2.2%
2011-03-29;-0.006237998319857052;RWE [ DAX index] falls in weak trading with rising open interest
2011-03-30;0.002294728210690433;RWE [ DAX index] rises in strong trading with rising open interest, continues strong weekly trend
2011-03-31;-0.0006259506975769824;"Month to March 31: RWE hits year-low 5th time in nine months RWE [ DAX index] weakens below Moving Average Price (MAP); 50-day MAP trails 200-day MAP Month to March 31: Rwe hits year-low 5th time in nine months"
2011-04-01;-0.007161298552822881;RWE [ DAX index] rises 1.6% on high volatility
2011-04-04;0.014841090053740125;RWE [ DAX index] rises in strong trading with rising open interest, continues strong weekly trend
2011-04-05;0.0033377133604433062;RWE [ DAX index] strengthens 0.1% on high volume rising for a third consecutive day, a three day rise of 3.1%
2011-04-06;-0.003814477414818107;RWE [ DAX index] rises on high volatility and expanding price range RWE Dea doubles 2010 after-tax profit to EUR 108m RWE Dea not able to pay employees in Libya - report
2011-04-07;0.00975439031406733;RWE [ DAX index] rises in strong trading with rising open interest, continues strong weekly trend
2011-04-08;-9.742872632756416e-05;S&P puts RWE credit ratings under review, downgrade possible RWE [ DAX index] rises 0.9% on high volume rising for a sixth consecutive day, a six day rise of 4.8% RWE comes up with proposal for BWB stake sale - RWE Dea posts substantial increase in earnings RWE submits offer for sale of shares in Berlin water distribution company - report
2011-04-11;0.00655767584432887;"RWE Gas Slovensko launches gas supplies to households - report - S&P places German RWE on ""negative"" watch RWE [ DAX index] hits one-month high, for a 7-day rise of 5.1%"
2011-04-12;0.0061900540393691195;RWE [ DAX index] closes at 4.4% above VWP but at 31.6% discount to 52-week high RWE Innogy hires quality watchers to monitor offshore wind farm production
2011-04-13;-0.004460099798793138;RWE [ DAX index] rises in strong trading with rising open interest RWE Innogy hires quality watchers to monitor offshore wind farm production Moody's mulls over downgrading RWE 's ratings on gloomy 2011 outlook - Moody's looks into lowering RWE ratings Moody's examines RWE for downgrade
2011-04-14;-0.0026253491529164563;RWE [ DAX index] falls in weak trading with rising open interest
2011-04-15;-0.016009496111056176;RWE Equips Amsterdam With Charging Stations for Electric Vehicles - Amsterdam City Council Awards Major Contract to set up City-wide Charging Facilities RWE Equips Amsterdam With Charging Stations for Electric Vehicles RWE [ DAX index] decreases 1.0% on high volume falling for a second consecutive day, a two day fall of 2.1% RWE issues profit warning on Fukushima crisis - report RWE Equips Amsterdam with Charging Stations for Electric Vehicles RWE gets order to install charging stations for electric cars in Amsterdam
2011-04-18;0.012984274130521278;"US Patent Issued to RWE Power on April 12 for ""Sorbent for the Dry Cleaning of Waste Gases Charged with Mercury and Process for the Production Thereof"" ( German Inventors) RWE [ DAX index] falls in four out of last five days, for a 5-day fall of 2.7%"
2011-04-19;-0.014465988868591406;"RWE [ DAX index] weakens below Moving Average Price (MAP); 50-day MAP trails 200-day MAP"
2011-04-20;-0.008454696617223867;RWE [ DAX index] rises in strong trading with rising open interest RWE CEO defends future operation of NPPs - report
2011-04-21;-0.08218510029363157;-Two new licences on the Norwegian Shelf for RWE Dea Norge RWE [ DAX index] drops to one-month low on firm volume
2011-04-26;-0.0022973983601652925;RWE Dea enters Trinidad and Tobago's oil market RWE [ DAX index] closes at 5.1% below VWP but at merely 2.4% premium to 52-week low
2011-04-27;-0.008878753761875746;RWE Dea receives offshore block in Trinidad and Tobago under PSC RWE [ DAX index] dips 0.2%, P/E improves to 6.0 RWE Power starts up two new gas turbines at Lingen site -Market entry for RWE Dea in Trinidad and Tobago
2011-04-28;0.003797320584122854;CORRECTED - RWE wins against Solarworld in court battle over trademark rights - report RWE [ DAX index] rises 1.7% on high volatility and expanding price range
2011-04-29;0.001490785360029001;Bureau Veritas gets order from RWE Innogy for Nordsee Ost wind park Infineon , RWE to cooperate in electric mobility RWE [ DAX index] rises in strong trading with rising open interest Month to April 29: Rwe weakens below Moving Average Price (MAP), with 50-day MAP trailing 200-day MAP Month to April 29: RWE trails 82.9% of stocks, price 9.8% below volume weighted price
2011-05-02;-0.002320721234471801;RWE [ DAX index] strengthens 0.1% on high volume rising for a third consecutive day, a three day rise of 2.2% Australia Patent: RWE Power Received Patent for 'Method for monitoring the orientation of a band and/or band strips of a belt conveyor device and a belt conveyor device'
2011-05-03;0.001878434427197817;RWE [ DAX index] closes at 3.0% below VWP but at merely 4.2% premium to 52-week low
2011-05-04;0.007663278755481784;ANNUAL REPORT: RWE ( RWE .DE) EPS DOWN 7.46% TO EUR6.2 ($US8.24) RWE Dea makes gas discovery in Egypt RWE [ DAX index] falls in weak trading with rising open interest
2011-05-05;0.001885697998358804;RWE [ DAX index] dips 0.1% on high volume falling for a third consecutive day, a three day fall of 1.4%
2011-05-06;-0.017229314727675415;RWE [ DAX index] closes at 3.2% below VWP but at merely 3.5% premium to 52-week low RWE Dea discovers gas in North El Amriya concession in Egypt
2011-05-09;0.002893690586438513;RWE [ DAX index] falls in weak trading with rising open interest RWE inaugurates Staythorpe combined cycle power plant
2011-05-10;-0.0010330706125016853;RWE [ DAX index] rises 1.2% on high volatility and expanding price range RWE opens new 1,650MW Staythorpe power station
2011-05-11;0.0007484035343452433;- RWE AG - Staythorpe Power Station Officially Opened RWE [ DAX index] rises in strong trading with rising open interest
2011-05-12;-0.0017871113077134737;RWE keeps 2011 outlook on Q1 op profit drop ANNUAL REPORT: RWE ( RWE .DE) EPS DOWN 7.46% TO EUR6.2 ($US8.24) RWE [ DAX index] falls in weak trading with rising open interest, weekly trend remains weak
2011-05-13;-0.005562541869939874;RWE [ DAX index] drops to two-month low, for a 2-day fall of 2.1%
2011-05-16;-0.013645604640093012;RWE collaborates with Kurchatov and Skolkovo for energy R&D RWE Innogy commissions facility for production of pellets from green wood RWE [ DAX index] hits year-low 5th time in three months RWE looking for external successor to CEO - report
2011-05-17;0.016689010566034668;RWE [ DAX index] dips 0.5% on high volume falling for a fourth consecutive day, a four day fall of 4.2% RWE to reduce stake in Dutch Borssele plant to 30%
2011-05-18;-0.0115618616122104;RWE [ DAX index] hits year-low 6th time in three months
2011-05-19;-0.007581124541194306;RWE [ DAX index] falls in weak trading with rising open interest, weekly and monthly trend remains weak RWE Innogy opens third onshore wind park in Poland
2011-05-20;0.002416595868375726;RWE [ DAX index] hits year-low 7th time in three months
2011-05-23;-0.0017599426739876023;RWE [ DAX index] hits year-low 8th time in three months
2011-05-24;0.00010111873129936555;EPS, RWE Innogy to build 150 MW of hydropower projects in Serbia RWE [ DAX index] rises in strong trading with rising open interest
2011-05-25;0.022273921723297008;RWE forms joint venture with Serbian utility EPS Lundin Petroleum to buy interest in offshore Norwegian licence RWE [ DAX index] increases 1.9% on high volume rising for a second consecutive day, a two day rise of 2.4%
2011-05-26;-0.0040904348335080165;RWE [ DAX index] falls in weak trading with rising open interest, weekly and monthly trend remains weak
2011-05-27;-0.014339535575879747;RWE [ DAX index] dips 0.4% on high volume falling for a second consecutive day, a two day fall of 1.1%
2011-05-30;-0.01618222080190801;RWE [ DAX index] hits year-low 9th time in three months
2011-05-31;-0.016348945831645256;RWE [ DAX index] closes at 3.8% below VWP but at merely 1.3% premium to 52-week low Month to May 31: RWE hits year-low 5th time in nine months DGAP-PVR: RWE AG : Release according to Article 26, Section 1 of the WpHG [the RWE remains interested in Borssele nuclear plant
2011-06-01;0.004544850244746712;RWE [ DAX index] falls in weak trading with rising open interest, weekly and monthly trend remains weak DGAP-PVR: RWE AG / Correction of the release of the announcement according to RWE CEO warns of consequences of earlier nuclear phase-out - report
2011-06-02;-0.0005997641468447057;RWE [ DAX index] hits year-low 10th time in three months
2011-06-03;-0.029920718870787066;RWE [ DAX index] hits year-low 7th time in one month and 11th time in three months
2011-06-06;-0.005729019068659191;RWE [ DAX index] hits year-low 8th time in one month and 12th time in three months
2011-06-07;0.025925259274819812;RWE [ DAX index] rises in strong trading with rising open interest
2011-06-08;-0.004474588912577904;BASF to take RWE 's 50% in Zandvliet Power JV BASF Antwerpen to buy 50% in Zandvliet power plant from RWE RWE [ DAX index] falls in weak trading with rising open interest, weekly and monthly trend remains weak
2011-06-09;-0.004203594861520887;Deal snapshot: BASF TO TAKE RWE 'S 50% IN ZANDVLIET POWER JV RWE [ DAX index] closes at 4.1% below VWP but at merely 4.2% premium to 52-week low DGAP-PVR: RWE AG : Release of the corrected announcement dated 27 May 2011
2011-06-10;-0.009265959570834426;RWE [ DAX index] drops 2.3% on high volatility
2011-06-13;-0.0035943972692273896;RWE [ DAX index] rises in strong trading with rising open interest
2011-06-14;0.003498298761062113;RWE [ DAX index] increases 1.8% on high volume rising for a second consecutive day, a two day rise of 1.9%
2011-06-15;-0.011919036065788813;RWE [ DAX index] falls in weak trading with rising open interest, weekly and monthly trend remains weak DGAP-PVR: RWE AG : Correction of the release according to Article 26, Section 1
2011-06-16;-0.016576342519898812;RWE [ DAX index] hits year-low 9th time in three months
2011-06-17;0.007212965901273183;"Possible Iberdrola, RWE merger seen as ""logical, defensive"" by UBS RWE [ DAX index] hits year-low 8th time in one month and 10th time in three months"
